ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-05-27,1732.1571942384764,-812.038642370362,4632.925066161074,1732.1571942384764,1732.1571942384764,162.78548194011162,162.78548194011162,162.78548194011162,330.23484937086914,330.23484937086914,330.23484937086914,-167.44936743075755,-167.44936743075755,-167.44936743075755,0.0,0.0,0.0,1894.942676178588
2017-05-28,1733.0590404826523,-1379.174099581051,4458.230740020386,1733.0590404826523,1733.0590404826523,-43.360925400559516,-43.360925400559516,-43.360925400559516,109.91027819093458,109.91027819093458,109.91027819093458,-153.27120359149407,-153.27120359149407,-153.27120359149407,0.0,0.0,0.0,1689.6981150820927
2017-05-29,1733.9608867268284,-1223.4461041262368,4403.852348226189,1733.9608867268284,1733.9608867268284,-146.2509345762529,-146.2509345762529,-146.2509345762529,-3.782575041068025,-3.782575041068025,-3.782575041068025,-142.46835953518485,-142.46835953518485,-142.46835953518485,0.0,0.0,0.0,1587.7099521505756
2017-05-30,1734.862732971004,-716.5255389169868,4741.708576306748,1734.862732971004,1734.862732971004,221.95174385169378,221.95174385169378,221.95174385169378,357.02747331625665,357.02747331625665,357.02747331625665,-135.07572946456287,-135.07572946456287,-135.07572946456287,0.0,0.0,0.0,1956.814476822698
2017-05-31,1735.76457921518,-1214.9348416736536,4204.395622341103,1735.76457921518,1735.76457921518,-213.65685276359758,-213.65685276359758,-213.65685276359758,-82.60149712451737,-82.60149712451737,-82.60149712451737,-131.0553556390802,-131.0553556390802,-131.0553556390802,0.0,0.0,0.0,1522.1077264515825
2017-06-02,1737.5682717035318,-1245.5494073956104,4027.4750823938607,1737.5682717035318,1737.5682717035318,-231.08520893269758,-231.08520893269758,-231.08520893269758,-98.44345581215948,-98.44345581215948,-98.44345581215948,-132.6417531205381,-132.6417531205381,-132.6417531205381,0.0,0.0,0.0,1506.4830627708343
2017-06-04,1739.3719641918835,-1081.3627401732956,4480.375545426932,1739.3719641918835,1739.3719641918835,-35.75339801126866,-35.75339801126866,-35.75339801126866,109.91027819065137,109.91027819065137,109.91027819065137,-145.66367620192003,-145.66367620192003,-145.66367620192003,0.0,0.0,0.0,1703.6185661806148
2017-06-05,1740.2738104360592,-1212.3575069385672,4179.862171210346,1740.2738104360592,1740.2738104360592,-159.5438998529361,-159.5438998529361,-159.5438998529361,-3.782575041583031,-3.782575041583031,-3.782575041583031,-155.7613248113531,-155.7613248113531,-155.7613248113531,0.0,0.0,0.0,1580.729910583123
2017-06-06,1741.1756566802353,-774.0737298345554,4583.153855621921,1741.1756566802353,1741.1756566802353,189.21948003648367,189.21948003648367,189.21948003648367,357.0274733159059,357.0274733159059,357.0274733159059,-167.80799327942225,-167.80799327942225,-167.80799327942225,0.0,0.0,0.0,1930.395136716719
2017-06-07,1742.077502924411,-1458.9247522700146,4260.769133866256,1742.077502924411,1742.077502924411,-264.04869203712536,-264.04869203712536,-264.04869203712536,-82.60149712472968,-82.60149712472968,-82.60149712472968,-181.4471949123957,-181.4471949123957,-181.4471949123957,0.0,0.0,0.0,1478.0288108872855
2017-06-09,1743.8811954127627,-1314.025390398043,4229.450669010951,1743.8811954127627,1743.8811954127627,-310.4918679175971,-310.4918679175971,-310.4918679175971,-98.44345581154853,-98.44345581154853,-98.44345581154853,-212.04841210604863,-212.04841210604863,-212.04841210604863,0.0,0.0,0.0,1433.3893274951656
2017-06-10,1744.7830416569386,-802.4282076790968,4662.014285797706,1744.7830416569386,1744.7830416569386,101.93732041849985,101.93732041849985,101.93732041849985,330.23484937073715,330.23484937073715,330.23484937073715,-228.2975289522373,-228.2975289522373,-228.2975289522373,0.0,0.0,0.0,1846.7203620754385
2017-06-11,1745.6848879011145,-1076.4490393992078,4192.9542249016395,1745.6848879011145,1745.6848879011145,-134.82074472292436,-134.82074472292436,-134.82074472292436,109.91027819116,109.91027819116,109.91027819116,-244.73102291408438,-244.73102291408438,-244.73102291408438,0.0,0.0,0.0,1610.8641431781903
2017-06-12,1746.5867341452906,-1101.7347701023912,4288.388032862634,1746.5867341452906,1746.5867341452906,-264.82752160590525,-264.82752160590525,-264.82752160590525,-3.7825750413208077,-3.7825750413208077,-3.7825750413208077,-261.0449465645844,-261.0449465645844,-261.0449465645844,0.0,0.0,0.0,1481.7592125393853
2017-06-13,1747.4885803894663,-998.6469891710964,4476.0101288597825,1747.4885803894663,1747.4885803894663,80.05891317790743,80.05891317790743,80.05891317790743,357.0274733161229,357.0274733161229,357.0274733161229,-276.9685601382154,-276.9685601382154,-276.9685601382154,0.0,0.0,0.0,1827.5474935673737
2017-06-14,1748.3904266336422,-1490.076743830239,3882.5171366907616,1748.3904266336422,1748.3904266336422,-374.8705933969344,-374.8705933969344,-374.8705933969344,-82.60149712548997,-82.60149712548997,-82.60149712548997,-292.2690962714444,-292.2690962714444,-292.2690962714444,0.0,0.0,0.0,1373.5198332367077
2017-06-15,1749.2922728778178,-1854.2203205894252,3418.9565910381707,1749.2922728778178,1749.2922728778178,-919.10016153653,-919.10016153653,-919.10016153653,-612.3450728983191,-612.3450728983191,-612.3450728983191,-306.7550886382111,-306.7550886382111,-306.7550886382111,0.0,0.0,0.0,830.1921113412878
2017-06-16,1750.194119121994,-1517.0717928000363,4106.322748350171,1750.194119121994,1750.194119121994,-418.7216867257807,-418.7216867257807,-418.7216867257807,-98.44345581269233,-98.44345581269233,-98.44345581269233,-320.27823091308846,-320.27823091308846,-320.27823091308846,0.0,0.0,0.0,1331.4724323962132
2017-06-17,1751.0964071738842,-1120.592044783581,4576.252314719916,1751.0964071738842,1751.0964071738842,-2.4989305832896918,-2.4989305832896918,-2.4989305832896918,330.2348493707426,330.2348493707426,330.2348493707426,-332.73377995403234,-332.73377995403234,-332.73377995403234,0.0,0.0,0.0,1748.5974765905946
2017-06-18,1751.998695225775,-1286.8113594306858,4209.217016204787,1751.998695225775,1751.998695225775,-234.14928445405948,-234.14928445405948,-234.14928445405948,109.91027819084474,109.91027819084474,109.91027819084474,-344.05956264490425,-344.05956264490425,-344.05956264490425,0.0,0.0,0.0,1517.8494107717156
2017-06-19,1752.9009832776653,-1155.7407893452087,4058.111982645475,1752.9009832776653,1752.9009832776653,-358.01626316652744,-358.01626316652744,-358.01626316652744,-3.782575041058554,-3.782575041058554,-3.782575041058554,-354.23368812546886,-354.23368812546886,-354.23368812546886,0.0,0.0,0.0,1394.884720111138
2017-06-20,1753.8032713295559,-970.0611034768214,4633.051629356342,1753.8032713295559,1753.8032713295559,-6.243631566673645,-6.243631566673645,-6.243631566673645,357.0274733157722,357.0274733157722,357.0274733157722,-363.27110488244585,-363.27110488244585,-363.27110488244585,0.0,0.0,0.0,1747.5596397628822
2017-06-21,1754.7055593814464,-1345.976401269407,3873.607437525835,1754.7055593814464,1754.7055593814464,-453.8206714463039,-453.8206714463039,-453.8206714463039,-82.60149712473935,-82.60149712473935,-82.60149712473935,-371.21917432156454,-371.21917432156454,-371.21917432156454,0.0,0.0,0.0,1300.8848879351426
2017-06-23,1756.5101354852272,-1232.7033869504153,4017.170647904971,1756.5101354852272,1756.5101354852272,-482.61039073225476,-482.61039073225476,-482.61039073225476,-98.44345581208138,-98.44345581208138,-98.44345581208138,-384.1669349201734,-384.1669349201734,-384.1669349201734,0.0,0.0,0.0,1273.8997447529725
2017-06-24,1757.4124235371178,-1089.1501939024106,4505.045004774491,1757.4124235371178,1757.4124235371178,-59.139024337508424,-59.139024337508424,-59.139024337508424,330.234849370838,330.234849370838,330.234849370838,-389.3738737083464,-389.3738737083464,-389.3738737083464,0.0,0.0,0.0,1698.2733991996095
2017-06-25,1758.314711589008,-1185.2445064955098,4151.706899590382,1758.314711589008,1758.314711589008,-283.98331450898166,-283.98331450898166,-283.98331450898166,109.91027819059352,109.91027819059352,109.91027819059352,-393.8935926995752,-393.8935926995752,-393.8935926995752,0.0,0.0,0.0,1474.3313970800264
2017-06-26,1759.2169996408986,-1358.1182243048831,4076.7748388647456,1759.2169996408986,1759.2169996408986,-401.6319052500601,-401.6319052500601,-401.6319052500601,-3.7825750407963548,-3.7825750407963548,-3.7825750407963548,-397.8493302092637,-397.8493302092637,-397.8493302092637,0.0,0.0,0.0,1357.5850943908385
2017-06-27,1760.119287692789,-1107.8739327063672,4485.398700489614,1760.119287692789,1760.119287692789,-44.333967133980344,-44.333967133980344,-44.333967133980344,357.02747331588944,357.02747331588944,357.02747331588944,-401.3614404498698,-401.3614404498698,-401.3614404498698,0.0,0.0,0.0,1715.7853205588085
2017-06-28,1761.0215757446795,-1400.5005168840432,3906.96681949428,1761.0215757446795,1761.0215757446795,-487.1436065411516,-487.1436065411516,-487.1436065411516,-82.60149712522568,-82.60149712522568,-82.60149712522568,-404.54210941592595,-404.54210941592595,-404.54210941592595,0.0,0.0,0.0,1273.8779692035278
2017-06-29,1761.9238637965702,-1935.5583706639716,3610.2877161911724,1761.9238637965702,1761.9238637965702,-1019.8358339938193,-1019.8358339938193,-1019.8358339938193,-612.3450728984126,-612.3450728984126,-612.3450728984126,-407.4907610954065,-407.4907610954065,-407.4907610954065,0.0,0.0,0.0,742.088029802751
2017-06-30,1762.8261518484603,-1361.628438142659,3844.583232768221,1762.8261518484603,1762.8261518484603,-508.7337502906624,-508.7337502906624,-508.7337502906624,-98.44345581147044,-98.44345581147044,-98.44345581147044,-410.29029447919186,-410.29029447919186,-410.29029447919186,0.0,0.0,0.0,1254.092401557798
2017-07-01,1763.728439900351,-1092.7818864033563,4432.963698253973,1763.728439900351,1763.728439900351,-82.76940863851442,-82.76940863851442,-82.76940863851442,330.23484937075375,330.23484937075375,330.23484937075375,-413.0042580092682,-413.0042580092682,-413.0042580092682,0.0,0.0,0.0,1680.9590312618366
2017-07-02,1764.6307279522412,-1338.6593943633254,4110.22352197598,1764.6307279522412,1764.6307279522412,-305.76475323851093,-305.76475323851093,-305.76475323851093,109.91027819110225,109.91027819110225,109.91027819110225,-415.67503142961317,-415.67503142961317,-415.67503142961317,0.0,0.0,0.0,1458.8659747137303
2017-07-03,1765.533016004132,-1251.6687447375814,4048.3127690445017,1765.533016004132,1765.533016004132,-422.1056217939262,-422.1056217939262,-422.1056217939262,-3.7825750413113366,-3.7825750413113366,-3.7825750413113366,-418.32304675261486,-418.32304675261486,-418.32304675261486,0.0,0.0,0.0,1343.4273942102056
2017-07-04,1766.4353040560225,-1030.1273287618958,4408.522703697792,1766.4353040560225,1766.4353040560225,-63.9195681922334,-63.9195681922334,-63.9195681922334,357.0274733158724,357.0274733158724,357.0274733158724,-420.94704150810577,-420.94704150810577,-420.94704150810577,0.0,0.0,0.0,1702.5157358637891
2017-07-07,1769.1421682116938,-1371.5368588903316,4079.5228606326787,1769.1421682116938,1769.1421682116938,-526.8126263866129,-526.8126263866129,-526.8126263866129,-98.44345581378704,-98.44345581378704,-98.44345581378704,-428.3691705728258,-428.3691705728258,-428.3691705728258,0.0,0.0,0.0,1242.329541825081
2017-07-08,1770.0444562635842,-1158.6547738484387,4353.886898133899,1770.0444562635842,1770.0444562635842,-100.27742322576873,-100.27742322576873,-100.27742322576873,330.2348493707775,330.2348493707775,330.2348493707775,-430.5122725965462,-430.5122725965462,-430.5122725965462,0.0,0.0,0.0,1669.7670330378155
2017-07-09,1770.9467443154745,-1291.7846238209772,4123.073956531278,1770.9467443154745,1770.9467443154745,-322.46204196328415,-322.46204196328415,-322.46204196328415,109.910278190819,109.910278190819,109.910278190819,-432.37232015410314,-432.37232015410314,-432.37232015410314,0.0,0.0,0.0,1448.4847023521902
2017-07-10,1771.849032367365,-1582.2417366288553,4111.477326893418,1771.849032367365,1771.849032367365,-437.6538615800647,-437.6538615800647,-437.6538615800647,-3.782575040901427,-3.782575040901427,-3.782575040901427,-433.87128653916324,-433.87128653916324,-433.87128653916324,0.0,0.0,0.0,1334.1951707873004
2017-07-12,1773.6536084711458,-1355.9621176352778,3792.148871377362,1773.6536084711458,1773.6536084711458,-518.0863932626264,-518.0863932626264,-518.0863932626264,-82.60149712619824,-82.60149712619824,-82.60149712619824,-435.48489613642823,-435.48489613642823,-435.48489613642823,0.0,0.0,0.0,1255.5672152085194
2017-07-14,1775.4581845749271,-1454.929260223342,3931.5048241734967,1775.4581845749271,1775.4581845749271,-533.277327458183,-533.277327458183,-533.277327458183,-98.44345581337006,-98.44345581337006,-98.44345581337006,-434.8338716448129,-434.8338716448129,-434.8338716448129,0.0,0.0,0.0,1242.1808571167442
2017-07-15,1776.3604726268172,-1075.0895073433824,4473.541997568422,1776.3604726268172,1776.3604726268172,-103.31850393666646,-103.31850393666646,-103.31850393666646,330.234849370783,330.234849370783,330.234849370783,-433.5533533074495,-433.5533533074495,-433.5533533074495,0.0,0.0,0.0,1673.0419686901507
2017-07-16,1777.262760678708,-1222.5380856285046,4091.785794983552,1777.262760678708,1777.262760678708,-321.7054405546988,-321.7054405546988,-321.7054405546988,109.91027819056785,109.91027819056785,109.91027819056785,-431.6157187452666,-431.6157187452666,-431.6157187452666,0.0,0.0,0.0,1455.5573201240093
2017-07-17,1778.1650487305985,-1459.406472012627,4186.469928413111,1778.1650487305985,1778.1650487305985,-432.8142920914063,-432.8142920914063,-432.8142920914063,-3.7825750414164085,-3.7825750414164085,-3.7825750414164085,-429.0317170499899,-429.0317170499899,-429.0317170499899,0.0,0.0,0.0,1345.3507566391922
2017-07-18,1779.0673367824888,-932.3937198697456,4129.3914526144035,1779.0673367824888,1779.0673367824888,-68.80653957963563,-68.80653957963563,-68.80653957963563,357.0274733157386,357.0274733157386,357.0274733157386,-425.8340128953742,-425.8340128953742,-425.8340128953742,0.0,0.0,0.0,1710.2607972028532
2017-07-19,1779.9696248343794,-1304.7454678404845,4061.7266768188433,1779.9696248343794,1779.9696248343794,-504.6784259849073,-504.6784259849073,-504.6784259849073,-82.60149712544768,-82.60149712544768,-82.60149712544768,-422.0769288594596,-422.0769288594596,-422.0769288594596,0.0,0.0,0.0,1275.291198849472
2017-07-20,1780.87191288627,-1910.4859349125313,3439.048322140901,1780.87191288627,1780.87191288627,-1030.1802680006829,-1030.1802680006829,-1030.1802680006829,-612.3450728980787,-612.3450728980787,-612.3450728980787,-417.83519510260425,-417.83519510260425,-417.83519510260425,0.0,0.0,0.0,750.691644885587
2017-07-21,1781.7742009381602,-1675.5241996660443,3835.384668433071,1781.7742009381602,1781.7742009381602,-511.6451825474394,-511.6451825474394,-511.6451825474394,-98.44345581275913,-98.44345581275913,-98.44345581275913,-413.2017267346803,-413.2017267346803,-413.2017267346803,0.0,0.0,0.0,1270.1290183907208
2017-07-22,1782.6764889900508,-1093.6800956051964,4415.013004816525,1782.6764889900508,1782.6764889900508,-78.04963491254881,-78.04963491254881,-78.04963491254881,330.2348493707886,330.2348493707886,330.2348493707886,-408.28448428333746,-408.28448428333746,-408.28448428333746,0.0,0.0,0.0,1704.626854077502
2017-07-23,1783.578777041941,-1094.1868198097832,4221.970793372391,1783.578777041941,1783.578777041941,-293.2922278587681,-293.2922278587681,-293.2922278587681,109.91027819025251,109.91027819025251,109.91027819025251,-403.20250604902066,-403.20250604902066,-403.20250604902066,0.0,0.0,0.0,1490.286549183173
2017-07-24,1784.4810650938316,-1338.5173675404242,4027.104788741315,1784.4810650938316,1784.4810650938316,-401.8638067656151,-401.8638067656151,-401.8638067656151,-3.7825750416361035,-3.7825750416361035,-3.7825750416361035,-398.081231723979,-398.081231723979,-398.081231723979,0.0,0.0,0.0,1382.6172583282164
2017-07-25,1785.383353145722,-993.92768824456,4363.183258504258,1785.383353145722,1785.383353145722,-36.01979014575725,-36.01979014575725,-36.01979014575725,357.02747331595555,357.02747331595555,357.02747331595555,-393.04726346171276,-393.04726346171276,-393.04726346171276,0.0,0.0,0.0,1749.3635629999646
2017-07-28,1788.0902173013933,-1466.6862110762206,4125.372616844494,1788.0902173013933,1788.0902173013933,-478.07654675667726,-478.07654675667726,-478.07654675667726,-98.44345581234215,-98.44345581234215,-98.44345581234215,-379.63309094433504,-379.63309094433504,-379.63309094433504,0.0,0.0,0.0,1310.013670544716
2017-07-29,1788.992505353284,-1010.5178862049601,4561.90747975271,1788.992505353284,1788.992505353284,-45.80259707751043,-45.80259707751043,-45.80259707751043,330.2348493707226,330.2348493707226,330.2348493707226,-376.037446448233,-376.037446448233,-376.037446448233,0.0,0.0,0.0,1743.1899082757736
2017-07-30,1789.8947934051746,-1012.5595010189973,4258.59816464431,1789.8947934051746,1789.8947934051746,-263.06894703039615,-263.06894703039615,-263.06894703039615,109.91027819076119,109.91027819076119,109.91027819076119,-372.9792252211573,-372.9792252211573,-372.9792252211573,0.0,0.0,0.0,1526.8258463747784
